Course Code,Section Code,Section Display Name,Est. Enroll.,ISBN,Title,Author,Publisher,Date,Edition,Required?,Supplier,Link,OK to Use Newer Edition?,OK to Use Older Edition?,Section Status,Submitted By
BIOL 1051,3,,48,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,Taria Crenshaw
BIOL 1051,4,,48,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,Taria Crenshaw
BIOL 1051,5,,48,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,Taria Crenshaw
BIOL 1051,6,,48,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,Taria Crenshaw
BIOL 1051,7,,48,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,Taria Crenshaw
BIOL 1051,8,,48,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,Taria Crenshaw
BIOL 1051,9,,48,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,Taria Crenshaw
BIOL 1051,10,,48,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,Taria Crenshaw
BIOL 1051,11,,48,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,Taria Crenshaw
BIOL 1051,12,,48,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,Taria Crenshaw
BIOL 1051,601,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,602,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,603,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,604,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,605,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,606,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,607,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,608,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,609,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,610,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,611,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,612,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1060,3,James Morley,0,978-0-321-81153-0,Environmental Science : Toward a Sustainable Future,"Wright, Richard T. and Boorse, Dorothy F.",Benjamin-Cummings Publishing Company,1/8/2013,12,choice,,,*,,Approved,James Morley
BIOL 1060,3,James Morley,0,978-0-13-401127-1,Environmental Science : Toward a Sustainable Future,"Wright, Richard T., Boorse, Dorothy F., Wright, Richard, and Boorse, Dorothy",Pearson Education,1/7/2016,13,choice,,,,*,Approved,James Morley
BIOL 1060,603,Patrick Harris,30,978-1-319-05962-0,Scientific American Environmental Science for a Changing World,"Karr, Susan, Houtman, Anne, and InterlandI, Jeneen","Freeman & Company, W. H.",1/5/2018,3,recommended,,,,*,Approved,Patrick Harris
BIOL 1100,2,Atta Ahmad,100,978-1-947172-51-7,Biology 2e (Free Online Openstax),"Clark, Mary Ann, Choi, Jung, Douglas, Matthew",OpenStax,1/1/2018,2nd,required,,,*,*,Approved,Atta Ahmad
BIOL 1100,3,Atta Ahmad,100,978-1-947172-51-7,Biology 2e (Free Online Openstax),"Clark, Mary Ann, Choi, Jung, Douglas, Matthew",OpenStax,1/1/2018,2nd,required,,,,,Approved,
BIOL 1100,602,Atta Ahmad,,978-1-947172-51-7,Biology 2e (Free Online Openstax),"Clark, Mary Ann, Choi, Jung, Douglas, Matthew",OpenStax,1/1/2018,2nd,required,,,,,Approved,
BIOL 1100,603,Atta Ahmad,,978-1-947172-51-7,Biology 2e (Free Online Openstax),"Clark, Mary Ann, Choi, Jung, Douglas, Matthew",OpenStax,1/1/2018,2nd,required,,,,,Approved,
BIOL 1100,601,Paul Hager,,978-1-947172-51-7,Biology 2e (Free Online Openstax),"Clark, Mary Ann, Choi, Jung, Douglas, Matthew",OpenStax,1/1/2018,2nd,optional,,,,,Approved,
BIOL 1101,1,,48,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,Taria Crenshaw
BIOL 1101,2,,48,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,Taria Crenshaw
BIOL 1101,3,,48,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,Taria Crenshaw
BIOL 1101,4,,48,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,Taria Crenshaw
BIOL 1101,5,,48,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,Taria Crenshaw
BIOL 1101,6,,48,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,Taria Crenshaw
BIOL 1101,601,,,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,
BIOL 1101,602,,,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,
BIOL 1101,603,,,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,
BIOL 1101,604,,,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,
BIOL 1101,605,,,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,
BIOL 1101,606,,,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,
BIOL 1200,601,Jeffrey McKinnon,160,978-1-947172-51-7,Biology 2e,"Clark, Mary Ann, Choi, Jung, and Douglas, Matthew",OpenStax,4/1/2018,,recommended,,,*,,Approved,Jeffrey McKinnon
BIOL 1200,602,Jeffrey McKinnon,160,978-1-947172-51-7,Biology 2e,"Clark, Mary Ann, Choi, Jung, and Douglas, Matthew",OpenStax,4/1/2018,,recommended,,,*,,Approved,Jeffrey McKinnon
BIOL 1200,3,Patrick Harris,45,978-1-947172-51-7,Biology 2e,"Clark, Mary Ann, Choi, Jung, and Douglas, Matthew",OpenStax,4/1/2018,,required,,,*,*,Approved,Patrick Harris
BIOL 1200,603,Patrick Harris,45,978-1-947172-51-7,Biology 2e,"Clark, Mary Ann, Choi, Jung, and Douglas, Matthew",OpenStax,4/1/2018,,required,,,*,*,Approved,Patrick Harris
BIOL 2110,601,Margit Schmidt,150,978-1-259-70521-2,Foundations in Microbiology,"Talaro, Chess, Talaro, Kathleen Park, and Chess, Barry",McGraw-Hill Education,2/20/2017,10,optional,,,*,,Approved,Jean-Luc Scemama
BIOL 2110,602,Margit Schmidt,150,978-1-259-70521-2,Foundations in Microbiology,"Talaro, Chess, Talaro, Kathleen Park, and Chess, Barry",McGraw-Hill Education,2/20/2017,10,optional,,,*,,Approved,Jean-Luc Scemama
BIOL 2250,1,Enrique Reyes,129,978-1-60535-921-2,Ecology,"Bowman, William D. and Hacker, Sally D.","Oxford University Press, Incorporated",2/3/2020,5,required,,,*,*,Approved,Enrique Reyes
BIOL 2250,601,Enrique Reyes,,978-1-60535-921-2,Ecology,"Bowman, William D. and Hacker, Sally D.","Oxford University Press, Incorporated",2/3/2020,5,required,,,,,Approved,
BIOL 2300,2,Carol Goodwillie,125,978-1-319-10722-2,Genetics Essentials : Concepts and Connections,"Pierce, Benjamin A.","Freeman & Company, W. H.",12/22/2017,4,required,,,*,*,Approved,Carol Goodwillie
BIOL 2300,602,Carol Goodwillie,,978-1-319-10722-2,Genetics Essentials : Concepts and Connections,"Pierce, Benjamin A.","Freeman & Company, W. H.",12/22/2017,4,required,,,,,Approved,Carol Goodwillie
BIOL 2300,1,Lynnsay Marsan,125,978-1-319-10722-2,Genetics Essentials : Concepts and Connections,"Pierce, Benjamin A.","Freeman & Company, W. H.",12/22/2017,4,required,,,,,Approved,Lynnsay Marsan
BIOL 2300,601,Lynnsay Marsan,,978-1-319-10722-2,Genetics Essentials : Concepts and Connections,"Pierce, Benjamin A.","Freeman & Company, W. H.",12/22/2017,4,required,,,,,Approved,
BIOL 3220,1,Erin Field,64,978-0-13-426192-8,Brock Biology of Microorganisms,"Madigan, Michael T., Bender, Kelly S., Buckley, Daniel H., Sattley, W. Matthew, Stahl, David A., Madigan, Michael, Bender, Kelly, Buckley, Daniel, Sattley, W., and Stahl, David",Pearson Education,1/5/2017,15,required,,,,,Approved,Erin Field
BIOL 3220,601,Erin Field,,978-0-13-426192-8,Brock Biology of Microorganisms,"Madigan, Michael T., Bender, Kelly S., Buckley, Daniel H., Sattley, W. Matthew, Stahl, David A., Madigan, Michael, Bender, Kelly, Buckley, Daniel, Sattley, W., and Stahl, David",Pearson Education,1/5/2017,15,required,,,,,Approved,
BIOL 3260,1,Lynnsay Marsan,68,978-0-393-68037-9,Essential Cell Biology,"Alberts, Bruce, Hopkin, Karen, Johnson, Alexander D., Morgan, David, and Raff, Martin","Norton & Company, Incorporated, W. W.",11/19/2018,5,required,,,,,Approved,Lynnsay Marsan
BIOL 3260,2,Lynnsay Marsan,,978-0-393-68037-9,Essential Cell Biology,"Alberts, Bruce, Hopkin, Karen, Johnson, Alexander D., Morgan, David, and Raff, Martin","Norton & Company, Incorporated, W. W.",11/19/2018,5,required,,,,,Approved,Lynnsay Marsan
BIOL 3260,601,Lynnsay Marsan,,978-0-393-68037-9,Essential Cell Biology,"Alberts, Bruce, Hopkin, Karen, Johnson, Alexander D., Morgan, David, and Raff, Martin","Norton & Company, Incorporated, W. W.",11/19/2018,5,required,,,,,Approved,
BIOL 3260,602,Lynnsay Marsan,,978-0-393-68037-9,Essential Cell Biology,"Alberts, Bruce, Hopkin, Karen, Johnson, Alexander D., Morgan, David, and Raff, Martin","Norton & Company, Incorporated, W. W.",11/19/2018,5,required,,,,,Approved,
BIOL 3620,1,Kyle Summers,120,978-0-393-69009-5,Evolution,Bergstrom & Dugatkin,Norton,,2nd,choice,,,*,,Approved,Kyle Summers
BIOL 3620,1,Kyle Summers,120,978-0-393-69130-6,Evolution E-Book,Bergstrom & Dugatkin,Norton,,2nd,choice,,,*,,Approved,Kyle Summers
BIOL 3620,2,Kyle Summers,120,978-0-393-69009-5,Evolution,Bergstrom & Dugatkin,Norton,,2nd,choice,,,*,,Approved,Kyle Summers
BIOL 3620,2,Kyle Summers,120,978-0-393-69130-6,Evolution E-Book,Bergstrom & Dugatkin,Norton,,2nd,choice,,,*,,Approved,Kyle Summers
BIOL 3620,601,Kyle Summers,,978-0-393-69010-1,Evolution (ebook/inquizitive access code),Bergstrom,Norton,1/1/2016,2,choice,,,,,Approved,
BIOL 3620,601,Kyle Summers,,978-0-393-69009-5,Evolution,Bergstrom & Dugatkin,Norton,,2nd,choice,,,,,Approved,
BIOL 3620,602,Kyle Summers,,978-0-393-69010-1,Evolution (ebook/inquizitive access code),Bergstrom,Norton,1/1/2016,2,choice,,,,,Approved,
BIOL 3620,602,Kyle Summers,,978-0-393-69009-5,Evolution,Bergstrom & Dugatkin,Norton,,2nd,choice,,,,,Approved,
BIOL 3660,1,Rebecca Asch,30,978-1-259-88003-2,Marine Biology,"Castro, Peter and Huber, Michael E.",McGraw-Hill Higher Education,9/1/2018,,choice,,,*,*,Approved,Rebecca Asch
BIOL 3660,1,Rebecca Asch,30,978-1-260-16261-5,Marine Biology (e-book),Castro,McGraw-Hill,1/1/2019,11,choice,,,*,*,Approved,Rebecca Asch
BIOL 3660,1,Rebecca Asch,30,978-1-260-16257-8,Loose Leaf for Marine Biology,"Huber, Michael, Castro, Peter, and Huber, Michael E.",McGraw-Hill Education,10/1/2018,11,choice,,,,,Approved,Rebecca Asch
BIOL 3660,601,Rebecca Asch,,978-1-259-88003-2,Marine Biology,"Castro, Peter and Huber, Michael E.",McGraw-Hill Higher Education,9/1/2018,,choice,,,,,Approved,
BIOL 3660,601,Rebecca Asch,,978-1-260-16261-5,Marine Biology (e-book),Castro,McGraw-Hill,1/1/2019,11,choice,,,,,Approved,
BIOL 3660,601,Rebecca Asch,,978-1-260-16257-8,Loose Leaf for Marine Biology,"Huber, Michael, Castro, Peter, and Huber, Michael E.",McGraw-Hill Education,10/1/2018,11,choice,,,,,Approved,
BIOL 4170,601,Margit Schmidt,35,978-0-8153-4550-3,Janeway's Immunobiology,"Murphy, Kenneth and Weaver, Casey","Norton & Company, Incorporated, W. W.",3/15/2017,9,required,,,*,*,Approved,Margit Schmidt
BIOL 4260,1,Elizabeth Ables,50,978-0-393-68038-6,Essential Cell Biology,"Alberts, Bruce, Hopkin, Karen, Johnson, Alexander D., Morgan, David, and Raff, Martin","Norton & Company, Incorporated, W. W.",11/19/2018,5,recommended,,,*,*,Approved,Elizabeth Ables
BIOL 4260,601,Elizabeth Ables,,978-0-393-68038-6,Essential Cell Biology,"Alberts, Bruce, Hopkin, Karen, Johnson, Alexander D., Morgan, David, and Raff, Martin","Norton & Company, Incorporated, W. W.",11/19/2018,5,required,,,,,Approved,
BIOL 4560,1,Ariane Peralta,12,978-0-19-878941-3,Processes in Microbial Ecology,"Kirchman, Dave and Kirchman, David L.","Oxford University Press, Incorporated",10/16/2018,2,recommended,,,,,Approved,Ariane Peralta
BIOL 4560,601,Ariane Peralta,0,978-0-19-878941-3,Processes in Microbial Ecology,"Kirchman, Dave and Kirchman, David L.","Oxford University Press, Incorporated",10/16/2018,2,required,,,,,Approved,Ariane Peralta
BIOL 4650,1,Atta Ahmad,30,978-0-8153-4220-5,The Biology of Cancer,"Weinberg, Robert A.","Norton & Company, Incorporated, W. W.",5/16/2013,2,recommended,,,*,*,Approved,Atta Ahmad
BIOL 4650,601,Atta Ahmad,,978-0-8153-4220-5,The Biology of Cancer,"Weinberg, Robert A.","Norton & Company, Incorporated, W. W.",5/16/2013,2,required,,,,,Approved,
BIOL 4770,1,Susan McRae,15,978-1-118-29105-4,Handbook of Bird Biology,Cornell Laboratory and Cornell Laboratory for Environmental Applications of Remote Sensing Staff,"Wiley & Sons, Incorporated, John",9/19/2016,3,required,,,,,Approved,Susan McRae
BIOL 4771,1,Susan McRae,10,978-0-307-95791-7,The Sibley Field Guide to Birds of Eastern North America : Second Edition,"Sibley, David and Sibley, David Allen",Knopf Doubleday Publishing Group,3/29/2016,,recommended,,,,,Approved,Susan McRae
BIOL 4890,1,Patrick Horn,45,978-1-4641-2611-6,Lehninger Principles of Biochemistry,"Nelson, David L. and Cox, Michael M.","Freeman & Company, W. H.",1/1/2017,7,recommended,,,*,*,Approved,Patrick Horn
BIOL 4890,601,Patrick Horn,45,978-1-4641-2611-6,Lehninger Principles of Biochemistry,"Nelson, David L. and Cox, Michael M.","Freeman & Company, W. H.",1/1/2017,7,recommended,,,*,*,Approved,Patrick Horn
BIOL 4891,1,Atta Ahmad,12,978-1-292-10073-9,Practical Skills in Biomolecular Science,"Reed, Rob, Weyers, Jonathan, and Jones, Allan","Pearson Education, Limited",7/7/2016,5,optional,,,*,*,Approved,Atta Ahmad
BIOL 4995,1,Susan McRae,10,978-0-19-006328-3,"Scientific Writing and Communication : Papers, Proposals, and Presentations","Editor, Oxford and Hofmann, Angelika H.","Oxford University Press, Incorporated",11/15/2019,4,recommended,,,,*,Approved,Susan McRae
BIOL 5270,1,Rachel Gittman,20,978-1-60535-228-2,Marine Community Ecology and Conservation,"Bertness, Mark D., Bruno, John F., Silliman, Brian R., Stachowicz, John J., Bertness, Mark, Bruno, John, Silliman, Brian, and Stachowicz, Jay","Oxford University Press, Incorporated",10/31/2013,,required,,,*,,Approved,Rachel Gittman
BIOL 5270,601,Rachel Gittman,20,978-1-60535-228-2,Marine Community Ecology and Conservation,"Bertness, Mark D., Bruno, John F., Silliman, Brian R., Stachowicz, John J., Bertness, Mark, Bruno, John, Silliman, Brian, and Stachowicz, Jay","Oxford University Press, Incorporated",10/31/2013,,required,,,*,,Approved,Rachel Gittman
BIOL 5890,601,Margit Schmidt,,978-1-68367-284-5,"Principles of Virology, Volume 1 : Molecular Biology","Flint, Jane, Racaniello, Vincent R., Rall, Glenn F., Skalka, Anna Marie, and Hatziioannou, Theodora",ASM Press,11/3/2020,5,choice,,,,,Approved,
BIOL 5890,601,Margit Schmidt,,978-1-68367-360-6,"Principles of Virology, Volume 1: Microbiology e-Txt (ecu.vitalsource.com)","Flint, Jane; Rancaniello, Vincent; et.al.",ASM Press,8/1/2020,5th Ed.,choice,,,,,Approved,
BIOL 6560,1,Ariane Peralta,12,978-0-19-878941-3,Processes in Microbial Ecology,"Kirchman, Dave and Kirchman, David L.","Oxford University Press, Incorporated",10/16/2018,2,recommended,,,,,Approved,Ariane Peralta
BIOL 6770,1,Susan McRae,5,978-1-118-29105-4,Handbook of Bird Biology,Cornell Laboratory and Cornell Laboratory for Environmental Applications of Remote Sensing Staff,"Wiley & Sons, Incorporated, John",9/19/2016,3,required,,,,,Approved,Susan McRae
BIOL 6771,1,Susan McRae,5,978-0-307-95791-7,The Sibley Field Guide to Birds of Eastern North America : Second Edition,"Sibley, David and Sibley, David Allen",Knopf Doubleday Publishing Group,3/29/2016,,recommended,,,,*,Approved,Susan McRae
BIOL 6881,1,Edmund Stellwag,15,978-0-19-976024-4,Writing Science : How to Write Papers That Get Cited and Proposals That Get Funded,"Schimel, Joshua","Oxford University Press, Incorporated",11/29/2011,,required,,,,,Approved,Edmund Stellwag
BIOL 7880,1,Jinling Huang,,978-1-118-58178-0,Bioinformatics and Functional Genomics,"Pevsner, Jonathan","Wiley & Sons, Incorporated, John",10/26/2015,3,recommended,,,*,,Approved,Jinling Huang
BIOL 7881,1,Jinling Huang,,978-1-118-58178-0,Bioinformatics and Functional Genomics,"Pevsner, Jonathan","Wiley & Sons, Incorporated, John",10/26/2015,3,recommended,,,*,,Approved,Jinling Huang
BIOL 7920,1,Claudia Jolls,10,978-1-60535-714-0,Conservation Biology,"Cardinale, Bradley, Primack, Richard, and Murdoch, James","Oxford University Press, Incorporated",10/11/2019,,required,,,,,Approved,Claudia Jolls
BIOS 1500,1,Suzanne Hudson,40,978-1-319-01337-0,Practice of Statistics in the Life Sciences,"Baldi, Brigitte and Moore, David S.","Freeman & Company, W. H.",12/22/2017,4,required,,,,*,Approved,Suzanne Hudson
BIOS 1500,2,Suzanne Hudson,40,978-1-319-01337-0,Practice of Statistics in the Life Sciences,"Baldi, Brigitte and Moore, David S.","Freeman & Company, W. H.",12/22/2017,4,required,,,,*,Approved,Suzanne Hudson
BITE 3200,601,Maureen Ellis,20,978-0-13-379684-1,Retail Management : A Strategic Approach,"Berman, Barry R., Evans, Joel R., Chatterjee, Patrali M., Berman, Barry, Evans, Joel, and Chatterjee, Patrali",Pearson Education,2/13/2017,13,required,,,*,*,Approved,Maureen Ellis
BITE 3220,601,Maureen Ellis,20,978-0-13-456218-6,Business Communication Today,"Bovee, Courtland L., Thill, John V., Bovee, Courtland, and Thill, John",Pearson Education,1/4/2017,14,required,,,*,*,Approved,Maureen Ellis
BITE 3302,601,Maureen Ellis,20,978-1-260-14121-4,Loose Leaf for Selling,"Castleberry, Stephen B. and Tanner, John F., Jr.",McGraw-Hill Education,2/1/2018,10,required,,,*,*,Approved,Maureen Ellis
BUSI 2200,1,Charles Brown,25,978-1-4833-4612-0,Creating Effective Teams : A Guide for Members and Leaders,"Wheelan, Susan A.","SAGE Publications, Incorporated",11/10/2014,5,recommended,,,*,*,Approved,Charles Brown
BUSI 2200,2,Charles Brown,25,978-1-4833-4612-0,Creating Effective Teams : A Guide for Members and Leaders,"Wheelan, Susan A.","SAGE Publications, Incorporated",11/10/2014,5,recommended,,,*,*,Approved,Charles Brown
BUSI 2200,3,Charles Brown,25,978-1-4833-4612-0,Creating Effective Teams : A Guide for Members and Leaders,"Wheelan, Susan A.","SAGE Publications, Incorporated",11/10/2014,5,recommended,,,*,*,Approved,Charles Brown
BUSI 2200,612,Charles Brown,25,978-1-4833-4612-0,Creating Effective Teams : A Guide for Members and Leaders,"Wheelan, Susan A.","SAGE Publications, Incorporated",11/10/2014,5,recommended,,,*,*,Approved,Charles Brown
BUSI 2200,604,Holly Winkler,30,978-0-7879-6075-9,The Five Dysfunctions of a Team : A Leadership Fable,"Lencioni, Patrick and Lencioni, Patrick M.","Wiley & Sons, Incorporated, John",4/11/2002,,required,,,*,*,Approved,Holly Winkler
